Date,Time,Steps,Heartrate,Movement
2023-1-3,19:40,7,,26
2023-1-3,19:50,8,,35
2023-1-3,20:00,0,,10
2023-1-3,20:10,0,,10
2023-1-3,20:20,0,,10
2023-1-3,20:30,0,,11
2023-1-3,20:40,0,,11
2023-1-3,20:50,0,,11
2023-1-3,21:00,0,,11
2023-1-3,21:10,0,,10
2023-1-3,21:20,0,,11
2023-1-3,21:30,0,,11
2023-1-3,21:40,0,,11
2023-1-3,21:50,0,,11
2023-1-3,22:00,0,,11
2023-1-3,22:10,0,,11
2023-1-3,22:20,52,,55
2023-1-3,22:30,0,,14
2023-1-3,22:40,0,,29
2023-1-3,22:50,0,,20
2023-1-3,23:00,0,,29
2023-1-3,23:10,19,,48
2023-1-3,23:20,6,,28
2023-1-3,23:30,0,,17
2023-1-3,23:40,0,,17
2023-1-3,23:50,0,,11
2023-1-4,0:00,0,,10
2023-1-4,0:10,0,,10
2023-1-4,0:20,0,,10
2023-1-4,0:30,0,,10
2023-1-4,0:40,0,,11
2023-1-4,0:50,0,,10
2023-1-4,1:00,0,,10
2023-1-4,1:10,0,,10
2023-1-4,1:20,0,,10
2023-1-4,1:30,0,,10
2023-1-4,1:40,0,,10
2023-1-4,1:50,0,,10
2023-1-4,2:00,0,,10
2023-1-4,2:10,0,,10
2023-1-4,2:20,0,,11
2023-1-4,2:30,0,,10
2023-1-4,2:40,0,,10
2023-1-4,2:50,0,,11
2023-1-4,3:00,0,,10
2023-1-4,3:10,0,,10
2023-1-4,3:20,0,,10
2023-1-4,3:30,0,,10
2023-1-4,3:40,0,,11
2023-1-4,3:50,0,,10
2023-1-4,4:00,0,,10
2023-1-4,4:10,0,,10
2023-1-4,4:20,0,,11
2023-1-4,4:30,0,,10
2023-1-4,4:40,0,,10
2023-1-4,4:50,0,,10
2023-1-4,5:00,0,,10
2023-1-4,5:10,0,,10
2023-1-4,5:20,0,,10
2023-1-4,5:30,0,,10
2023-1-4,5:40,0,,11
2023-1-4,5:50,0,,10
2023-1-4,6:00,0,,10
2023-1-4,6:10,0,,10
2023-1-4,6:20,0,,10
2023-1-4,6:30,0,,10
2023-1-4,6:40,0,,10
2023-1-4,6:50,0,,10
2023-1-4,7:00,0,,10
2023-1-4,7:10,0,,10
2023-1-4,7:20,0,,10
2023-1-4,7:30,0,,10
2023-1-4,7:40,0,,10
2023-1-4,7:50,0,,10
2023-1-4,8:00,0,,10
2023-1-4,8:10,0,,10
2023-1-4,8:20,0,,10
2023-1-4,8:30,0,,10
2023-1-4,8:40,0,,10
2023-1-4,8:50,0,,11
2023-1-4,9:00,0,,10
2023-1-4,9:10,0,,10
2023-1-4,9:20,0,,10
2023-1-4,9:30,0,,10
2023-1-4,9:40,0,,10
2023-1-4,9:50,0,,10
2023-1-4,10:00,0,,10
2023-1-4,10:10,0,,10
2023-1-4,10:20,0,,10
2023-1-4,10:30,0,,11
2023-1-4,10:40,0,,11
2023-1-4,10:50,0,,11
2023-1-4,11:00,0,,10
2023-1-4,11:10,0,,10
2023-1-4,11:20,0,,10
2023-1-4,11:30,0,,10
2023-1-4,11:40,0,,11
2023-1-4,11:50,0,,14
2023-1-4,12:00,0,,10
2023-1-4,12:10,0,,10
2023-1-4,12:20,0,,10
2023-1-4,12:30,0,,9
2023-1-4,12:40,0,,10
2023-1-4,12:50,0,,10
2023-1-4,13:00,0,,10
2023-1-4,13:10,421,,171
2023-1-4,13:20,512,,130
2023-1-4,13:30,0,,28
2023-1-4,13:40,0,,22
2023-1-4,13:50,6,,30
2023-1-4,14:00,350,,76
2023-1-4,14:10,104,,46
2023-1-4,14:20,167,,52
2023-1-4,14:30,295,,89
2023-1-4,14:40,63,,34
2023-1-4,14:50,296,,157
2023-1-4,15:00,6,,33
2023-1-4,15:10,0,,10
2023-1-4,15:20,0,,12
2023-1-4,15:30,0,,11
2023-1-4,15:40,0,,10
2023-1-4,15:50,0,,13
2023-1-4,16:00,0,,10
2023-1-4,16:10,0,,9
2023-1-4,16:20,0,,10
2023-1-4,16:30,0,,10
2023-1-4,16:40,0,,22
2023-1-4,16:50,0,,11
2023-1-4,17:00,0,,11
2023-1-4,17:10,0,,11
2023-1-4,17:20,0,,12
2023-1-4,17:30,0,,11
2023-1-4,17:40,0,,10
2023-1-4,17:50,0,,10
2023-1-4,18:00,0,,10
2023-1-4,18:10,0,,10
2023-1-4,18:20,0,,10
2023-1-4,18:30,0,,10
2023-1-4,18:40,0,,10
2023-1-4,18:50,0,,10
2023-1-4,19:00,0,,10
2023-1-4,19:10,0,,9
2023-1-4,19:20,0,,10
2023-1-4,19:30,0,,10
2023-1-4,19:40,0,,10
2023-1-4,19:50,0,,11
2023-1-4,20:00,0,,10
2023-1-4,20:10,0,,16
2023-1-4,20:20,0,,15
2023-1-4,20:30,0,,12
2023-1-4,20:40,0,,12
2023-1-4,20:50,0,,10
2023-1-4,21:00,0,,10
2023-1-4,21:10,71,,58
2023-1-4,21:20,456,,120
2023-1-4,21:30,0,,23
2023-1-4,21:40,0,,23
2023-1-4,21:50,814,,214
2023-1-4,22:00,37,,49
2023-1-4,22:10,0,,10
2023-1-4,22:20,0,,11
2023-1-4,22:30,0,,11
2023-1-4,22:40,0,,11
2023-1-4,22:50,0,,21
2023-1-4,23:00,0,,11
2023-1-4,23:10,0,,11
2023-1-4,23:20,0,,11
2023-1-4,23:30,0,,11
2023-1-4,23:40,0,,10
2023-1-4,23:50,0,,11
2023-1-5,0:00,0,,11
2023-1-5,0:10,0,,10
2023-1-5,0:20,0,,11
2023-1-5,0:30,0,,11
2023-1-5,0:40,0,,11
2023-1-5,0:50,0,,10
2023-1-5,1:00,0,,11
2023-1-5,1:10,0,,11
2023-1-5,1:20,0,,11
2023-1-5,1:30,0,,11
2023-1-5,1:40,0,,11
2023-1-5,1:50,0,,11
2023-1-5,2:00,0,,11
2023-1-5,2:10,0,,11
2023-1-5,2:20,0,,11
2023-1-5,2:30,0,,11
2023-1-5,2:40,0,,10
2023-1-5,2:50,0,,11
2023-1-5,3:00,0,,11
2023-1-5,3:10,0,,10
2023-1-5,3:20,0,,11
2023-1-5,3:30,0,,10
2023-1-5,3:40,0,,11
2023-1-5,3:50,0,,11
2023-1-5,4:00,0,,11
2023-1-5,4:10,0,,10
2023-1-5,4:20,0,,11
2023-1-5,4:30,0,,11
2023-1-5,4:40,0,,11
2023-1-5,4:50,0,,11
2023-1-5,5:00,0,,11
2023-1-5,5:10,0,,11
2023-1-5,5:20,0,,11
2023-1-5,5:30,0,,11
2023-1-5,5:40,0,,11
2023-1-5,5:50,0,,11
2023-1-5,6:00,0,,11
2023-1-5,6:10,0,,11
2023-1-5,6:20,0,,11
2023-1-5,6:30,0,,11
2023-1-5,6:40,0,,11
2023-1-5,6:50,0,,11
2023-1-5,7:00,0,,11
2023-1-5,7:10,0,,11
2023-1-5,7:20,0,,11
2023-1-5,7:30,0,,11
2023-1-5,7:40,0,,11
2023-1-5,7:50,0,,11
2023-1-5,8:00,0,,11
2023-1-5,8:10,0,,11
2023-1-5,8:20,0,,11
2023-1-5,8:30,6,,28
2023-1-5,8:40,7,,17
2023-1-5,8:50,0,,11
2023-1-5,9:00,0,,11
2023-1-5,9:10,0,,11
2023-1-5,9:20,0,,11
2023-1-5,9:30,0,,11
2023-1-5,9:40,0,,11
2023-1-5,9:50,0,,11
2023-1-5,10:00,0,,11
2023-1-5,10:10,0,,11
2023-1-5,10:20,0,,11
2023-1-5,10:30,0,,11
2023-1-5,10:40,0,,11
2023-1-5,10:50,0,,11
2023-1-5,11:00,0,,11
2023-1-5,11:10,0,,11
2023-1-5,11:20,0,,11
2023-1-5,11:30,0,,11
2023-1-5,11:40,0,,11
2023-1-5,11:50,0,,11
2023-1-5,12:00,0,,11
2023-1-5,12:10,0,,11
2023-1-5,12:20,0,,11
2023-1-5,12:30,0,,11
2023-1-5,12:40,0,,10
2023-1-5,12:50,0,,11
2023-1-5,13:00,0,,11
2023-1-5,13:10,0,,11
2023-1-5,13:20,0,,11
2023-1-5,13:30,0,,11
2023-1-5,13:40,0,,11
2023-1-5,13:50,0,,11
2023-1-5,14:00,0,,11
2023-1-5,14:10,0,,11
2023-1-5,14:20,0,,11
2023-1-5,14:30,0,,11
2023-1-5,14:40,0,,11
2023-1-5,14:50,0,,11
2023-1-5,15:00,0,,11
2023-1-5,15:10,0,,11
2023-1-5,15:20,0,,11
2023-1-5,15:30,0,,11
2023-1-5,15:40,0,,11
2023-1-5,15:50,0,,11
2023-1-5,16:00,0,,11
2023-1-5,16:10,0,,11
2023-1-5,16:20,0,,11
2023-1-5,16:30,0,,11
2023-1-5,16:40,0,,11
2023-1-5,16:50,0,,11
2023-1-5,17:00,0,,11
2023-1-5,17:10,0,,11
2023-1-5,17:20,0,,11
2023-1-5,17:30,0,,11
2023-1-5,17:40,0,,11
2023-1-5,17:50,0,,11
2023-1-5,18:00,0,,11
2023-1-5,18:10,0,,11
2023-1-5,18:20,0,,11
2023-1-5,18:30,0,,11
2023-1-5,18:40,0,,11
2023-1-5,18:50,0,,11
2023-1-5,19:00,0,,11
2023-1-5,19:10,0,,12
2023-1-5,19:20,0,,11
2023-1-5,19:30,0,,11
2023-1-5,19:40,0,,11
2023-1-5,19:50,0,,11
2023-1-5,20:00,0,,11
2023-1-5,20:10,0,,11
2023-1-5,20:20,0,,11
2023-1-5,20:30,0,,11
2023-1-5,20:40,0,,11
2023-1-5,20:50,0,,11
2023-1-5,21:00,0,,11
2023-1-5,21:10,0,,11
2023-1-5,21:20,0,,11
2023-1-5,21:30,0,,11
2023-1-5,21:40,0,,11
2023-1-5,21:50,0,,11
2023-1-5,22:00,0,,11
2023-1-5,22:10,0,,11
2023-1-5,22:20,0,,11
2023-1-5,22:30,0,,11
2023-1-5,22:40,0,,11
2023-1-5,22:50,0,,11
2023-1-5,23:00,0,,11
2023-1-5,23:10,0,,11
2023-1-5,23:20,0,,11
2023-1-5,23:30,0,,11
2023-1-5,23:40,0,,11
2023-1-5,23:50,0,,11
2023-1-6,0:00,0,,11
2023-1-6,0:10,0,,11
2023-1-6,0:20,0,,11
2023-1-6,0:30,0,,11
2023-1-6,0:40,0,,11
2023-1-6,0:50,0,,11
2023-1-6,1:00,0,,11
2023-1-6,1:10,0,,11
2023-1-6,1:20,0,,11
2023-1-6,1:30,0,,11
2023-1-6,1:40,0,,11
2023-1-6,1:50,0,,11
2023-1-6,2:00,0,,11
2023-1-6,2:10,0,,11
2023-1-6,2:20,0,,11
2023-1-6,2:30,0,,11
2023-1-6,2:40,0,,11
2023-1-6,2:50,0,,11
2023-1-6,3:00,0,,11
2023-1-6,3:10,0,,11
2023-1-6,3:20,0,,11
2023-1-6,3:30,0,,11
2023-1-6,3:40,0,,11
2023-1-6,3:50,0,,11
2023-1-6,4:00,0,,11
2023-1-6,4:10,0,,11
2023-1-6,4:20,0,,11
2023-1-6,4:30,0,,11
2023-1-6,4:40,0,,11
2023-1-6,4:50,0,,11
2023-1-6,5:00,0,,11
2023-1-6,5:10,0,,11
2023-1-6,5:20,0,,11
2023-1-6,5:30,0,,11
2023-1-6,5:40,0,,11
2023-1-6,5:50,0,,11
2023-1-6,6:00,0,,11
2023-1-6,6:10,0,,11
2023-1-6,6:20,0,,11
2023-1-6,6:30,0,,11
2023-1-6,6:40,0,,11
2023-1-6,6:50,0,,11
2023-1-6,7:00,0,,11
2023-1-6,7:10,0,,11
2023-1-6,7:20,0,,11
2023-1-6,7:30,0,,11
2023-1-6,7:40,0,,11
2023-1-6,7:50,0,,11
2023-1-6,8:00,0,,11
2023-1-6,8:10,0,,11
2023-1-6,8:20,0,,11
2023-1-6,8:30,0,,11
2023-1-6,8:40,0,,12
2023-1-6,8:50,0,,11
2023-1-6,9:00,0,,11
2023-1-6,9:10,0,,11
2023-1-6,9:20,0,,11
2023-1-6,9:30,0,,11
2023-1-6,9:40,0,,11
2023-1-6,9:50,0,,12
2023-1-6,10:00,0,,11
2023-1-6,10:10,0,,11
2023-1-6,10:20,0,,11
2023-1-6,10:30,0,,11
2023-1-6,10:40,0,,11
2023-1-6,10:50,0,,11
2023-1-6,11:00,0,,11
2023-1-6,11:10,0,,11
2023-1-6,11:20,0,,11
2023-1-6,11:30,0,,11
2023-1-6,11:40,0,,11
2023-1-6,11:50,0,,11
2023-1-6,12:00,0,,11
2023-1-6,12:10,0,,11
2023-1-6,12:20,0,,11
2023-1-6,12:30,0,,11
2023-1-6,12:40,0,,11
2023-1-6,12:50,0,,11
2023-1-6,13:00,0,,11
2023-1-6,13:10,0,,11
2023-1-6,13:20,0,,11
2023-1-6,13:30,0,,11
2023-1-6,13:40,0,,11
2023-1-6,13:50,0,,11
2023-1-6,14:00,0,,11
2023-1-6,14:10,0,,11
2023-1-6,14:20,0,,11
2023-1-6,14:30,0,,11
2023-1-6,14:40,0,,11
2023-1-6,14:50,0,,11
2023-1-6,15:00,0,,11
2023-1-6,15:10,0,,11
2023-1-6,15:20,0,,11
2023-1-6,15:30,0,,11
2023-1-6,15:40,0,,11
2023-1-6,15:50,0,,12
2023-1-6,16:00,0,,11
2023-1-6,16:10,0,,12
2023-1-6,16:20,0,,11
2023-1-6,16:30,0,,11
2023-1-6,16:40,0,,11
2023-1-6,16:50,0,,11
2023-1-6,17:00,0,,11
2023-1-6,17:10,0,,11
2023-1-6,17:20,0,,11
2023-1-6,17:30,0,,11
2023-1-6,17:40,0,,11
2023-1-6,17:50,0,,11
2023-1-6,18:00,0,,11
2023-1-6,18:10,0,,11
2023-1-6,18:20,0,,11
2023-1-6,18:30,0,,11
2023-1-6,18:40,0,,11
2023-1-6,18:50,0,,11
2023-1-6,19:00,0,,11
2023-1-6,19:10,0,,11
2023-1-6,19:20,0,,11
2023-1-6,19:30,0,,11
2023-1-6,19:40,0,,11
2023-1-6,19:50,0,,11
2023-1-6,20:00,0,,11
2023-1-6,20:10,0,,11
2023-1-6,20:20,0,,11
2023-1-6,20:30,0,,11
2023-1-6,20:40,0,,11
2023-1-6,20:50,0,,11
2023-1-6,21:00,0,,11
2023-1-6,21:10,0,,11
2023-1-6,21:20,0,,11
2023-1-6,21:30,18,,43
2023-1-6,21:40,0,,21
2023-1-6,21:50,0,,28
2023-1-6,22:00,0,,9
2023-1-6,22:10,0,,9
2023-1-6,22:20,0,,11
2023-1-6,22:30,0,,11
2023-1-6,22:40,0,,11
2023-1-6,22:50,0,,10
2023-1-6,23:00,0,,11
2023-1-6,23:10,0,,11
2023-1-6,23:20,0,,11
2023-1-6,23:30,0,,11
2023-1-6,23:40,0,,11
2023-1-6,23:50,0,,10
2023-1-7,0:00,0,,11
2023-1-7,0:10,0,,11
2023-1-7,0:20,0,,11
2023-1-7,0:30,0,,11
2023-1-7,0:40,0,,11
2023-1-7,0:50,0,,11
2023-1-7,1:00,0,,10
2023-1-7,1:10,0,,11
2023-1-7,1:20,0,,11
2023-1-7,1:30,0,,10
2023-1-7,1:40,0,,11
2023-1-7,1:50,0,,10
2023-1-7,2:00,0,,11
2023-1-7,2:10,0,,11
2023-1-7,2:20,0,,11
2023-1-7,2:30,0,,11
2023-1-7,2:40,0,,11
2023-1-7,2:50,0,,11
2023-1-7,3:00,0,,10
2023-1-7,3:10,0,,11
2023-1-7,3:20,0,,11
2023-1-7,3:30,0,,11
2023-1-7,3:40,0,,11
2023-1-7,3:50,0,,11
2023-1-7,4:00,0,,11
2023-1-7,4:10,0,,11
2023-1-7,4:20,0,,11
2023-1-7,4:30,0,,11
2023-1-7,4:40,0,,11
2023-1-7,4:50,0,,10
2023-1-7,5:00,0,,11
2023-1-7,5:10,0,,10
2023-1-7,5:20,0,,11
2023-1-7,5:30,0,,11
2023-1-7,5:40,0,,11
2023-1-7,5:50,0,,10
2023-1-7,6:00,0,,11
2023-1-7,6:10,0,,11
2023-1-7,6:20,0,,10
2023-1-7,6:30,0,,11
2023-1-7,6:40,0,,10
2023-1-7,6:50,0,,11
2023-1-7,7:00,0,,11
2023-1-7,7:10,0,,10
2023-1-7,7:20,0,,10
2023-1-7,7:30,0,,10
2023-1-7,7:40,0,,10
2023-1-7,7:50,0,,11
2023-1-7,8:00,0,,11
2023-1-7,8:10,0,,11
2023-1-7,8:20,0,,11
2023-1-7,8:30,0,,11
2023-1-7,8:40,0,,11
2023-1-7,8:50,10,,40
2023-1-7,9:00,42,,48
2023-1-7,9:10,533,,131
2023-1-7,9:20,290,,97
2023-1-7,9:30,0,,22
2023-1-7,9:40,38,,36
2023-1-7,9:50,672,,133
2023-1-7,10:00,112,,99
2023-1-7,10:10,84,,86
2023-1-7,10:20,88,,104
2023-1-7,10:30,82,,82
2023-1-7,10:40,56,,56
2023-1-7,10:50,6,,41
2023-1-7,11:00,7,,37
2023-1-7,11:10,26,,38
2023-1-7,11:20,29,,38
2023-1-7,11:30,64,,59
2023-1-7,11:40,54,,39
2023-1-7,11:50,32,,31
2023-1-7,12:00,43,,51
2023-1-7,12:10,29,,40
2023-1-7,12:20,16,,33
2023-1-7,12:30,63,,51
2023-1-7,12:40,7,,28
2023-1-7,12:50,0,,18
2023-1-7,13:00,0,,35
2023-1-7,13:10,69,,43
2023-1-7,13:20,47,,41
2023-1-7,13:30,27,,50
2023-1-7,13:40,30,,30
2023-1-7,13:50,0,,23
2023-1-7,14:00,12,,40
2023-1-7,14:10,75,,61
2023-1-7,14:20,28,,44
2023-1-7,14:30,56,,51
2023-1-7,14:40,53,,49
2023-1-7,14:50,55,,47
2023-1-7,15:00,50,,45
2023-1-7,15:10,0,,11
2023-1-7,15:20,321,,91
2023-1-7,15:30,0,,24
2023-1-7,15:40,41,,43
2023-1-7,15:50,631,,149
2023-1-7,16:00,649,,139
2023-1-7,16:10,956,,170
2023-1-7,16:20,9,,28
2023-1-7,16:30,0,,11
2023-1-7,16:40,0,,11
2023-1-7,16:50,0,,10
2023-1-7,17:00,0,,13
2023-1-7,17:10,0,,10
2023-1-7,17:20,6,,12
2023-1-7,17:30,0,,10
2023-1-7,17:40,0,,10
2023-1-7,17:50,0,,10
2023-1-7,18:00,0,,9
2023-1-7,18:10,0,,9
2023-1-7,18:20,0,,10
2023-1-7,18:30,0,,11
2023-1-7,18:40,0,,10
2023-1-7,18:50,0,,11
2023-1-7,19:00,0,,10
2023-1-7,19:10,0,,11
2023-1-7,19:20,0,,11
2023-1-7,19:30,0,,11
2023-1-7,19:40,0,,10
2023-1-7,19:50,0,,11
2023-1-7,20:00,0,,11
2023-1-7,20:10,0,,11
2023-1-7,20:20,0,,11
2023-1-7,20:30,0,,11
2023-1-7,20:40,0,,11
2023-1-7,20:50,0,,11
2023-1-7,21:00,0,,11
2023-1-7,21:10,0,,10
2023-1-7,21:20,0,,11
2023-1-7,21:30,0,,10
2023-1-7,21:40,0,,11
2023-1-7,21:50,0,,10
2023-1-7,22:00,0,,11
2023-1-7,22:10,0,,11
2023-1-7,22:20,0,,11
2023-1-7,22:30,0,,11
2023-1-7,22:40,0,,10
2023-1-7,22:50,0,,11
2023-1-7,23:00,0,,10
2023-1-7,23:10,0,,11
2023-1-7,23:20,0,,11
2023-1-7,23:30,0,,11
2023-1-7,23:40,0,,11
2023-1-7,23:50,0,,11
2023-1-8,0:00,0,,11
2023-1-8,0:10,0,,11
2023-1-8,0:20,0,,11
2023-1-8,0:30,0,,10
2023-1-8,0:40,0,,10
2023-1-8,0:50,0,,11
2023-1-8,1:00,0,,10
2023-1-8,1:10,0,,11
2023-1-8,1:20,0,,10
2023-1-8,1:30,0,,10
2023-1-8,1:40,0,,10
2023-1-8,1:50,0,,11
2023-1-8,2:00,0,,11
2023-1-8,2:10,0,,11
2023-1-8,2:20,0,,11
2023-1-8,2:30,0,,11
2023-1-8,2:40,0,,11
2023-1-8,2:50,0,,11
2023-1-8,3:00,0,,11
2023-1-8,3:10,0,,11
2023-1-8,3:20,0,,11
2023-1-8,3:30,0,,10
2023-1-8,3:40,0,,11
2023-1-8,3:50,0,,10
2023-1-8,4:00,0,,11
2023-1-8,4:10,0,,10
2023-1-8,4:20,0,,11
2023-1-8,4:30,0,,10
2023-1-8,4:40,0,,11
2023-1-8,4:50,0,,10
2023-1-8,5:00,0,,10
2023-1-8,5:10,0,,11
2023-1-8,5:20,0,,11
2023-1-8,5:30,0,,11
2023-1-8,5:40,0,,10
2023-1-8,5:50,0,,11
2023-1-8,6:00,0,,11
2023-1-8,6:10,0,,11
2023-1-8,6:20,0,,11
2023-1-8,6:30,0,,10
2023-1-8,6:40,0,,11
2023-1-8,6:50,0,,11
2023-1-8,7:00,0,,11
2023-1-8,7:10,0,,11
2023-1-8,7:20,0,,11
2023-1-8,7:30,0,,10
2023-1-8,7:40,0,,11
2023-1-8,7:50,0,,11
2023-1-8,8:00,0,,10
2023-1-8,8:10,0,,11
2023-1-8,8:20,0,,11
2023-1-8,8:30,0,,11
2023-1-8,8:40,0,,11
2023-1-8,8:50,0,,11
2023-1-8,9:00,0,,11
2023-1-8,9:10,0,,10
2023-1-8,9:20,0,,10
2023-1-8,9:30,0,,11
2023-1-8,9:40,0,,11
2023-1-8,9:50,0,,11
2023-1-8,10:00,0,,11
2023-1-8,10:10,0,,11
2023-1-8,10:20,0,,10
2023-1-8,10:30,0,,11
2023-1-8,10:40,0,,11
2023-1-8,10:50,0,,11
2023-1-8,11:00,0,,11
2023-1-8,11:10,0,,11
2023-1-8,11:20,0,,11
2023-1-8,11:30,0,,11
2023-1-8,11:40,0,,10
2023-1-8,11:50,0,,11
2023-1-8,12:00,0,,11
2023-1-8,12:10,0,,10
2023-1-8,12:20,0,,10
2023-1-8,12:30,0,,11
2023-1-8,12:40,0,,11
2023-1-8,12:50,0,,10
2023-1-8,13:00,0,,11
2023-1-8,13:10,0,,11
2023-1-8,13:20,0,,10
2023-1-8,13:30,0,,11
2023-1-8,13:40,0,,11
2023-1-8,13:50,0,,11
2023-1-8,14:00,0,,11
2023-1-8,14:10,0,,11
2023-1-8,14:20,0,,11
2023-1-8,14:30,0,,10
2023-1-8,14:40,0,,10
2023-1-8,14:50,0,,11
2023-1-8,15:00,0,,9
2023-1-8,15:10,0,,11
2023-1-8,15:20,758,,188
2023-1-8,15:30,0,,25
2023-1-8,15:40,0,,18
2023-1-8,15:50,251,,101
2023-1-8,16:00,205,,77
2023-1-8,16:10,0,,11
2023-1-8,16:20,0,,11
2023-1-8,16:30,0,,11
2023-1-8,16:40,0,,11
2023-1-8,16:50,0,,11
2023-1-8,17:00,0,,11
2023-1-8,17:10,0,,11
2023-1-8,17:20,0,,14
2023-1-8,17:30,0,,10
2023-1-8,17:40,0,,11
2023-1-8,17:50,0,,11
2023-1-8,18:00,0,,12
2023-1-8,18:10,0,,10
2023-1-8,18:20,0,,10
2023-1-8,18:30,0,,11
2023-1-8,18:40,0,,11
2023-1-8,18:50,0,,11
2023-1-8,19:00,0,,12
2023-1-8,19:10,0,,11
2023-1-8,19:20,0,,10
2023-1-8,19:30,0,,10
2023-1-8,19:40,0,,12
2023-1-8,19:50,79,,49
2023-1-8,20:00,180,,68
2023-1-8,20:10,0,,20
2023-1-8,20:20,0,,20
2023-1-8,20:30,853,,204
2023-1-8,20:40,8,,29
2023-1-8,20:50,0,,14
2023-1-8,21:00,0,,12
2023-1-8,21:10,0,,10
2023-1-8,21:20,0,,10
2023-1-8,21:30,0,,10
2023-1-8,21:40,0,,10
2023-1-8,21:50,0,,10
2023-1-8,22:00,0,,10
2023-1-8,22:10,0,,10
2023-1-8,22:20,0,,12
2023-1-8,22:30,0,,11
2023-1-8,22:40,0,,11
2023-1-8,22:50,0,,11
2023-1-8,23:00,0,,10
2023-1-8,23:10,0,,10
2023-1-8,23:20,0,,10
2023-1-8,23:30,0,,11
2023-1-8,23:40,0,,10
2023-1-8,23:50,0,,10
2023-1-9,0:00,0,,10
2023-1-9,0:10,0,,10
2023-1-9,0:20,0,,10
2023-1-9,0:30,0,,10
2023-1-9,0:40,0,,11
2023-1-9,0:50,0,,10
2023-1-9,1:00,0,,10
2023-1-9,1:10,0,,10
2023-1-9,1:20,0,,10
2023-1-9,1:30,0,,10
2023-1-9,1:40,0,,11
2023-1-9,1:50,0,,10
2023-1-9,2:00,0,,10
2023-1-9,2:10,0,,11
2023-1-9,2:20,0,,11
2023-1-9,2:30,0,,10
2023-1-9,2:40,0,,10
2023-1-9,2:50,0,,10
2023-1-9,3:00,0,,11
2023-1-9,3:10,0,,10
2023-1-9,3:20,0,,11
2023-1-9,3:30,0,,11
2023-1-9,3:40,0,,11
2023-1-9,3:50,0,,10
2023-1-9,4:00,0,,10
2023-1-9,4:10,0,,10
2023-1-9,4:20,0,,11
2023-1-9,4:30,0,,11
2023-1-9,4:40,0,,11
2023-1-9,4:50,0,,11
2023-1-9,5:00,0,,10
2023-1-9,5:10,0,,11
2023-1-9,5:20,0,,10
2023-1-9,5:30,0,,10
2023-1-9,5:40,0,,10
2023-1-9,5:50,0,,11
2023-1-9,6:00,0,,10
2023-1-9,6:10,0,,10
2023-1-9,6:20,0,,10
2023-1-9,6:30,0,,11
2023-1-9,6:40,0,,10
2023-1-9,6:50,0,,10
2023-1-9,7:00,0,,11
2023-1-9,7:10,0,,11
2023-1-9,7:20,0,,11
2023-1-9,7:30,0,,11
2023-1-9,7:40,0,,11
2023-1-9,7:50,0,,11
2023-1-9,8:00,0,,10
2023-1-9,8:10,0,,10
2023-1-9,8:20,0,,11
2023-1-9,8:30,0,,11
2023-1-9,8:40,0,,21
2023-1-9,8:50,42,,108
2023-1-9,9:00,815,,165
2023-1-9,9:10,384,,120
2023-1-9,9:20,6,,35
2023-1-9,9:30,12,,36
2023-1-9,9:40,0,,29
2023-1-9,9:50,0,,14
2023-1-9,10:00,0,,19
2023-1-9,10:10,0,,20
2023-1-9,10:20,0,,19
2023-1-9,10:30,29,,67
2023-1-9,10:40,501,,126
2023-1-9,10:50,28,,47
2023-1-9,11:00,0,,39
2023-1-9,11:10,0,,14
2023-1-9,11:20,858,,133
2023-1-9,11:30,174,,83
2023-1-9,11:40,0,,14
2023-1-9,11:50,0,,20
2023-1-9,12:00,828,,161
2023-1-9,12:10,562,,160
2023-1-9,12:20,0,,32
2023-1-9,12:30,8,,23
2023-1-9,12:40,0,,18
2023-1-9,12:50,6,,20
2023-1-9,13:00,0,,18
2023-1-9,13:10,0,,19
2023-1-9,13:20,0,,17
2023-1-9,13:30,0,,25
2023-1-9,13:40,12,,29
2023-1-9,13:50,0,,20
2023-1-9,14:00,0,,15
2023-1-9,14:10,0,,28
2023-1-9,14:20,0,,17
2023-1-9,14:30,0,,12
2023-1-9,14:40,0,,23
2023-1-9,14:50,19,,39
